order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer
617,07/05/2024,Springfield,01103,Home Catering,Pickup,2.72,80.37,83,4.2,1
618,05/02/2024,Lowell,01852,Home Catering,Self Delivery,6.59,93.44,38,4.0,0
619,06/13/2024,Portland,04101,Home Catering,Self Delivery,7.47,148.33,86,4.0,0
620,02/02/2024,Nashua,03060,Home Catering,Pickup,11.9,74.98,21,4.3,0
621,10/02/2024,Nashua,03060,Home Catering,Pickup,9.13,57.94,24,3.9,1
622,07/17/2024,Boston,02118,Home Catering,Self Delivery,11.44,166.28,60,3.6,0
623,04/07/2024,Nashua,03060,Home Catering,Self Delivery,2.35,71.94,22,4.5,1
624,09/25/2024,Boston,02118,Home Catering,Self Delivery,10.68,53.05,72,4.8,1
625,09/11/2024,Providence,02903,Home Catering,Self Delivery,4.55,185.58,59,4.0,1
626,10/09/2024,Springfield,01103,Home Catering,Self Delivery,3.74,180.81,36,4.5,1
627,03/19/2024,Nashua,03060,Home Catering,Pickup,6.11,101.72,30,3.2,0
628,05/24/2024,Nashua,03060,Home Catering,Pickup,13.97,146.67,39,3.7,0
629,06/14/2024,Providence,02903,Home Catering,Pickup,14.25,68.32,77,4.5,1
630,07/28/2024,Portland,04101,Home Catering,Self Delivery,12.64,148.2,85,4.8,1
631,06/13/2024,Salem,01970,Home Catering,Pickup,6.8,116.04,82,3.3,0
632,02/26/2024,Providence,02903,Home Catering,Self Delivery,6.96,53.41,41,5.0,1
633,02/19/2024,Lowell,01852,Home Catering,Self Delivery,4.17,31.69,81,3.0,0
634,09/24/2024,Boston,02118,Home Catering,Self Delivery,10.75,195.66,54,4.4,1
635,02/04/2024,Nashua,03060,Home Catering,Pickup,12.54,39.1,75,4.0,1
636,01/23/2024,Nashua,03060,Home Catering,Pickup,7.97,184.75,89,4.0,0
637,03/07/2024,Boston,02118,Home Catering,Pickup,5.15,62.79,57,4.6,1
638,04/01/2024,Manchester,03103,Home Catering,Self Delivery,5.45,130.52,63,4.8,1
639,01/17/2024,Providence,02903,Home Catering,Self Delivery,14.14,183.24,42,4.1,1
640,04/13/2024,Lowell,01852,Home Catering,Self Delivery,3.16,125.2,31,4.1,1
641,02/24/2024,Salem,01970,Home Catering,Self Delivery,1.41,90.1,69,4.8,1
642,09/05/2024,Cambridge,02139,Home Catering,Self Delivery,8.72,114.99,33,4.8,0
643,04/08/2024,Portland,04101,Home Catering,Pickup,5.65,53.52,74,4.9,0
644,02/20/2024,Boston,02118,Home Catering,Self Delivery,11.41,54.91,66,3.8,0
645,01/17/2024,Concord,03301,Home Catering,Self Delivery,5.87,35.97,67,3.0,0
646,10/19/2024,Providence,02903,Home Catering,Self Delivery,14.95,146.25,21,3.0,0
647,07/17/2024,Concord,03301,Home Catering,Self Delivery,2.5,116.82,39,4.4,1
648,09/07/2024,Cambridge,02139,Home Catering,Pickup,7.02,38.63,61,3.0,1
649,09/26/2024,Providence,02903,Home Catering,Self Delivery,14.33,90.93,75,3.9,0
650,05/11/2024,Worcester,01608,Home Catering,Self Delivery,1.62,165.69,53,4.4,1
651,01/26/2024,Nashua,03060,Home Catering,Self Delivery,12.94,104.44,78,3.7,1
652,07/06/2024,Manchester,03103,Home Catering,Self Delivery,1.73,174.21,63,3.4,0
653,04/23/2024,Salem,01970,Home Catering,Self Delivery,13.3,189.27,68,3.2,0
654,02/06/2024,Providence,02903,Home Catering,Self Delivery,6.32,135.26,68,4.8,1
655,01/07/2024,Concord,03301,Home Catering,Self Delivery,14.92,176.76,35,4.2,0
656,04/16/2024,Worcester,01608,Home Catering,Pickup,2.92,136.43,58,4.4,0
657,09/08/2024,Manchester,03103,Home Catering,Self Delivery,2.01,109.98,69,3.4,1
658,02/10/2024,Cambridge,02139,Home Catering,Self Delivery,5.58,173.34,61,3.0,0
659,08/27/2024,Manchester,03103,Home Catering,Self Delivery,7.69,173.55,32,4.0,0
660,02/01/2024,Boston,02118,Home Catering,Pickup,12.05,169.57,81,4.7,0
661,07/03/2024,Cambridge,02139,Home Catering,Self Delivery,11.24,127.37,76,3.5,0
662,10/12/2024,Lowell,01852,Home Catering,Self Delivery,4.61,188.21,50,4.3,1
663,07/31/2024,Salem,01970,Home Catering,Self Delivery,1.21,80.58,23,4.9,0
664,07/07/2024,Boston,02118,Home Catering,Pickup,4.8,197.5,21,3.4,0
665,01/30/2024,Springfield,01103,Home Catering,Pickup,3.2,61.97,63,4.7,0
666,05/16/2024,Cambridge,02139,Home Catering,Self Delivery,6.48,96.14,71,4.4,1
667,09/27/2024,Springfield,01103,Home Catering,Self Delivery,3.26,146.65,20,4.1,0
668,01/21/2024,Nashua,03060,Home Catering,Self Delivery,1.24,198.1,44,4.8,0
669,02/06/2024,Providence,02903,Home Catering,Self Delivery,1.87,39.93,20,3.4,0
670,06/04/2024,Worcester,01608,Home Catering,Self Delivery,7.62,123.22,64,3.6,1
671,02/09/2024,Worcester,01608,Home Catering,Self Delivery,1.15,88.5,48,4.5,0
672,04/20/2024,Concord,03301,Home Catering,Pickup,14.94,181.43,41,5.0,1
673,09/22/2024,Salem,01970,Home Catering,Pickup,3.75,146.39,78,3.8,0
674,02/19/2024,Lowell,01852,Home Catering,Self Delivery,10.12,91.47,56,4.6,1
675,02/21/2024,Cambridge,02139,Home Catering,Pickup,4.09,156.57,60,4.2,0
676,04/28/2024,Cambridge,02139,Home Catering,Pickup,11.92,143.64,53,4.3,1
677,09/29/2024,Springfield,01103,Home Catering,Self Delivery,5.55,94.21,57,4.0,1
678,07/16/2024,Salem,01970,Home Catering,Pickup,4.52,80.02,41,4.7,0
679,04/07/2024,Nashua,03060,Home Catering,Self Delivery,13.63,66.99,51,3.6,0
680,04/08/2024,Nashua,03060,Home Catering,Pickup,12.7,174.15,89,3.7,0
681,09/26/2024,Portland,04101,Home Catering,Pickup,1.75,171.3,34,4.6,0
682,05/07/2024,Boston,02118,Home Catering,Self Delivery,8.66,91.42,43,4.5,1
683,10/18/2024,Boston,02118,Home Catering,Self Delivery,13.36,38.25,33,4.1,0
684,04/01/2024,Manchester,03103,Home Catering,Pickup,13.52,167.26,26,4.1,0
685,10/12/2024,Manchester,03103,Home Catering,Self Delivery,9.55,197.02,54,4.5,1
686,10/12/2024,Worcester,01608,Home Catering,Pickup,8.51,89.09,54,4.3,0
687,07/31/2024,Cambridge,02139,Home Catering,Pickup,6.36,180.08,27,4.0,0
688,02/24/2024,Lowell,01852,Home Catering,Self Delivery,11.6,36.68,32,3.3,0
689,10/22/2024,Nashua,03060,Home Catering,Pickup,14.44,93.98,37,4.5,0
690,07/02/2024,Portland,04101,Home Catering,Self Delivery,10.02,58.8,63,3.4,1
691,08/22/2024,Portland,04101,Home Catering,Self Delivery,2.94,34.52,78,4.6,0
692,08/06/2024,Worcester,01608,Home Catering,Pickup,10.71,198.59,25,4.7,0
693,02/23/2024,Portland,04101,Home Catering,Self Delivery,3.58,32.84,28,5.0,1
694,03/26/2024,Salem,01970,Home Catering,Self Delivery,4.85,41.21,29,4.8,1
695,04/02/2024,Springfield,01103,Home Catering,Self Delivery,11.76,173.7,56,4.0,0
696,10/08/2024,Cambridge,02139,Home Catering,Self Delivery,6.85,55.11,58,3.3,0
697,07/24/2024,Portland,04101,Home Catering,Self Delivery,2.18,53.5,74,4.5,1
698,09/15/2024,Salem,01970,Home Catering,Self Delivery,4.15,42.91,43,4.5,0
699,06/21/2024,Worcester,01608,Home Catering,Self Delivery,4.29,45.16,51,4.6,0
700,03/21/2024,Providence,02903,Home Catering,Self Delivery,4.18,80.57,89,3.6,0
701,09/30/2024,Portland,04101,Home Catering,Self Delivery,2.58,93.33,42,4.9,1
702,08/14/2024,Concord,03301,Home Catering,Self Delivery,9.76,105.51,65,3.5,1
703,06/29/2024,Concord,03301,Home Catering,Pickup,12.64,130.07,20,4.7,0
704,06/10/2024,Manchester,03103,Home Catering,Self Delivery,13.74,99.19,32,4.1,0
705,10/08/2024,Boston,02118,Home Catering,Self Delivery,3.29,177.77,74,4.8,0
706,06/15/2024,Lowell,01852,Home Catering,Self Delivery,8.49,128.43,42,5.0,1
707,07/09/2024,Springfield,01103,Home Catering,Pickup,11.42,31.49,29,4.5,0
708,07/30/2024,Cambridge,02139,Home Catering,Self Delivery,8.28,123.8,85,4.4,0
709,08/08/2024,Lowell,01852,Home Catering,Self Delivery,10.55,140.1,88,4.3,1
710,06/14/2024,Boston,02118,Home Catering,Self Delivery,13.16,151.51,52,3.2,1
711,05/03/2024,Portland,04101,Home Catering,Self Delivery,3.14,46.07,32,4.7,1
712,10/15/2024,Portland,04101,Home Catering,Pickup,13.27,86.02,45,5.0,0
713,10/06/2024,Salem,01970,Home Catering,Pickup,10.99,87.69,64,3.5,1
714,04/19/2024,Providence,02903,Home Catering,Self Delivery,3.39,137.09,37,4.3,1
715,07/11/2024,Providence,02903,Home Catering,Pickup,5.58,161.37,56,3.0,1
716,10/08/2024,Manchester,03103,Home Catering,Pickup,10.49,136.92,79,3.7,0
717,05/10/2024,Manchester,03103,Home Catering,Self Delivery,10.5,94.59,68,3.9,1
718,07/03/2024,Worcester,01608,Home Catering,Self Delivery,12.85,103.21,70,4.4,1
719,08/19/2024,Lowell,01852,Home Catering,Self Delivery,10.18,113.72,35,4.9,0
720,08/17/2024,Nashua,03060,Home Catering,Pickup,3.4,186.95,48,4.5,1
721,07/22/2024,Boston,02118,Home Catering,Self Delivery,11.71,107.02,21,4.3,0
722,01/01/2024,Salem,01970,Home Catering,Self Delivery,12.43,167.23,71,3.6,1
723,01/18/2024,Concord,03301,Home Catering,Self Delivery,10.45,94.13,81,4.3,0
724,05/25/2024,Cambridge,02139,Home Catering,Self Delivery,3.87,32.17,52,4.6,0
725,01/09/2024,Salem,01970,Home Catering,Pickup,4.15,53.53,83,3.7,1
726,09/22/2024,Salem,01970,Home Catering,Self Delivery,14.95,188.02,20,4.8,0
727,03/10/2024,Portland,04101,Home Catering,Pickup,13.72,105.78,77,4.0,0
728,06/03/2024,Nashua,03060,Home Catering,Pickup,9.08,108.88,81,4.2,1
729,01/04/2024,Manchester,03103,Home Catering,Pickup,10.33,49.36,45,3.1,0
730,06/02/2024,Springfield,01103,Home Catering,Self Delivery,3.93,103.25,60,3.5,0
731,04/23/2024,Providence,02903,Home Catering,Self Delivery,8.89,158.07,41,4.4,1
732,04/19/2024,Portland,04101,Home Catering,Self Delivery,7.62,155.24,50,4.6,0
733,06/10/2024,Salem,01970,Home Catering,Pickup,10.61,57.13,56,4.8,1
734,01/12/2024,Boston,02118,Home Catering,Self Delivery,13.2,113.01,24,5.0,1
735,05/21/2024,Cambridge,02139,Home Catering,Self Delivery,5.96,193.33,49,3.1,0
736,10/10/2024,Cambridge,02139,Home Catering,Self Delivery,9.41,131.0,28,4.2,1
737,09/18/2024,Providence,02903,Home Catering,Self Delivery,4.01,170.44,75,4.4,0
738,10/11/2024,Boston,02118,Home Catering,Self Delivery,1.95,51.11,44,3.6,1
739,10/19/2024,Lowell,01852,Home Catering,Self Delivery,12.54,90.78,37,3.4,1
740,10/19/2024,Lowell,01852,Home Catering,Self Delivery,4.15,96.73,50,4.2,0
741,03/20/2024,Portland,04101,Home Catering,Self Delivery,14.62,143.2,78,3.1,1
742,02/18/2024,Concord,03301,Home Catering,Self Delivery,14.37,197.24,44,3.5,1
743,01/20/2024,Lowell,01852,Home Catering,Self Delivery,4.33,151.89,87,4.3,0
744,08/23/2024,Portland,04101,Home Catering,Pickup,4.27,31.92,82,4.1,1
745,07/01/2024,Lowell,01852,Home Catering,Self Delivery,4.37,124.44,83,3.8,1
746,03/20/2024,Salem,01970,Home Catering,Pickup,9.93,187.58,85,4.9,1
747,03/11/2024,Springfield,01103,Home Catering,Pickup,5.0,158.77,27,3.1,0
748,05/15/2024,Cambridge,02139,Home Catering,Self Delivery,10.51,116.05,27,4.1,0
749,07/06/2024,Providence,02903,Home Catering,Self Delivery,6.58,97.54,41,4.8,0
750,10/25/2024,Lowell,01852,Home Catering,Self Delivery,8.58,93.65,49,4.5,1
751,05/07/2024,Lowell,01852,Home Catering,Self Delivery,12.2,36.47,29,4.3,1
752,04/29/2024,Salem,01970,Home Catering,Self Delivery,8.76,188.1,27,4.1,1
753,05/11/2024,Worcester,01608,Home Catering,Pickup,10.03,150.06,55,3.9,0
754,06/02/2024,Providence,02903,Home Catering,Pickup,6.27,42.46,70,3.3,0
755,02/17/2024,Salem,01970,Home Catering,Pickup,13.02,196.5,24,3.7,0
756,10/19/2024,Portland,04101,Home Catering,Self Delivery,3.5,198.49,70,4.4,0
757,07/23/2024,Providence,02903,Home Catering,Self Delivery,10.93,101.2,43,4.5,0
758,10/18/2024,Worcester,01608,Home Catering,Pickup,8.25,57.01,57,3.3,1
759,04/21/2024,Nashua,03060,Home Catering,Pickup,12.2,106.23,65,4.2,1
760,02/09/2024,Lowell,01852,Home Catering,Self Delivery,5.12,198.36,27,4.9,0
761,06/15/2024,Springfield,01103,Home Catering,Self Delivery,8.03,114.74,88,4.8,1
762,09/04/2024,Cambridge,02139,Home Catering,Self Delivery,12.11,164.43,86,4.1,1
763,03/29/2024,Springfield,01103,Home Catering,Self Delivery,14.15,139.64,43,4.5,0
764,09/06/2024,Nashua,03060,Home Catering,Self Delivery,12.41,145.4,67,4.2,1
765,10/22/2024,Cambridge,02139,Home Catering,Pickup,9.94,85.52,54,4.3,0
766,02/18/2024,Salem,01970,Home Catering,Pickup,7.96,57.14,44,4.3,1
767,06/02/2024,Worcester,01608,Home Catering,Self Delivery,10.18,110.11,20,4.5,1
768,01/20/2024,Portland,04101,Home Catering,Pickup,4.75,108.62,55,4.4,0
769,10/22/2024,Boston,02118,Home Catering,Pickup,13.37,171.38,80,3.6,1
770,07/14/2024,Salem,01970,Home Catering,Self Delivery,6.55,54.21,26,4.1,0
771,02/10/2024,Cambridge,02139,Home Catering,Pickup,11.35,151.7,23,3.7,0
772,01/29/2024,Nashua,03060,Home Catering,Self Delivery,4.51,151.65,72,4.4,1
773,06/20/2024,Boston,02118,Home Catering,Pickup,2.51,75.19,43,3.8,0
774,06/27/2024,Cambridge,02139,Home Catering,Self Delivery,11.36,154.35,33,4.8,0
775,08/10/2024,Cambridge,02139,Home Catering,Self Delivery,10.91,185.67,47,4.5,1
776,08/01/2024,Boston,02118,Home Catering,Self Delivery,9.24,150.96,71,4.8,1
777,03/02/2024,Salem,01970,Home Catering,Pickup,3.17,98.98,32,4.1,0
778,04/26/2024,Salem,01970,Home Catering,Self Delivery,6.81,148.05,61,4.7,1
779,01/06/2024,Providence,02903,Home Catering,Self Delivery,6.87,53.9,57,4.4,0
780,07/14/2024,Boston,02118,Home Catering,Self Delivery,3.36,89.13,60,3.5,0
781,01/28/2024,Concord,03301,Home Catering,Pickup,2.09,198.38,44,4.8,0
782,06/05/2024,Providence,02903,Home Catering,Self Delivery,11.94,83.69,33,4.9,1
783,09/25/2024,Portland,04101,Home Catering,Self Delivery,3.21,46.06,35,4.1,0
784,01/22/2024,Providence,02903,Home Catering,Self Delivery,4.92,172.3,59,4.2,0
785,06/12/2024,Lowell,01852,Home Catering,Pickup,5.78,137.96,48,3.3,1
786,10/03/2024,Concord,03301,Home Catering,Pickup,9.89,34.4,56,4.2,1
787,10/16/2024,Salem,01970,Home Catering,Pickup,8.56,99.92,45,4.9,1
788,03/17/2024,Nashua,03060,Home Catering,Self Delivery,8.73,87.7,49,4.5,1
789,06/16/2024,Cambridge,02139,Home Catering,Self Delivery,11.53,172.41,76,3.7,1
790,09/14/2024,Worcester,01608,Home Catering,Self Delivery,14.45,180.05,57,4.7,1
791,04/23/2024,Salem,01970,Home Catering,Self Delivery,3.93,68.06,83,4.4,1
792,03/19/2024,Providence,02903,Home Catering,Pickup,1.16,102.7,77,3.4,0
793,01/26/2024,Concord,03301,Home Catering,Self Delivery,14.72,70.84,23,4.6,0
794,07/20/2024,Concord,03301,Home Catering,Self Delivery,5.95,100.63,52,4.9,1
795,08/16/2024,Lowell,01852,Home Catering,Self Delivery,1.43,170.66,62,3.7,0
796,10/21/2024,Springfield,01103,Home Catering,Self Delivery,5.62,124.41,50,4.7,1
797,09/15/2024,Worcester,01608,Home Catering,Self Delivery,6.08,94.83,89,4.3,1
798,02/16/2024,Salem,01970,Home Catering,Self Delivery,8.9,48.71,64,3.3,1
799,04/23/2024,Providence,02903,Home Catering,Pickup,8.99,142.04,41,4.5,1
800,08/09/2024,Concord,03301,Home Catering,Self Delivery,14.49,108.46,63,3.9,1
801,05/28/2024,Lowell,01852,Home Catering,Self Delivery,4.18,162.47,44,3.7,1
802,07/20/2024,Lowell,01852,Home Catering,Self Delivery,8.48,116.6,31,4.5,1
803,03/16/2024,Cambridge,02139,Home Catering,Self Delivery,5.42,100.86,79,4.3,0
804,03/08/2024,Salem,01970,Home Catering,Self Delivery,9.76,171.56,52,4.3,0
805,06/21/2024,Providence,02903,Home Catering,Self Delivery,14.89,198.02,25,3.8,0
806,02/12/2024,Boston,02118,Home Catering,Pickup,2.29,71.01,30,4.3,1
807,08/31/2024,Providence,02903,Home Catering,Self Delivery,14.44,134.95,61,3.7,0
808,10/19/2024,Lowell,01852,Home Catering,Self Delivery,10.67,35.95,40,3.6,1
809,01/26/2024,Cambridge,02139,Home Catering,Pickup,5.68,69.86,44,4.6,1
810,10/07/2024,Providence,02903,Home Catering,Self Delivery,11.84,182.46,54,3.2,0
811,07/23/2024,Providence,02903,Home Catering,Self Delivery,4.79,163.56,65,3.8,0
812,05/14/2024,Lowell,01852,Home Catering,Self Delivery,10.74,160.69,24,4.8,1
813,02/13/2024,Nashua,03060,Home Catering,Self Delivery,12.5,79.12,68,5.0,1
814,07/23/2024,Portland,04101,Home Catering,Self Delivery,14.12,110.67,29,4.8,0
815,09/13/2024,Cambridge,02139,Home Catering,Self Delivery,13.96,191.01,72,3.7,0
816,08/10/2024,Nashua,03060,Home Catering,Self Delivery,2.83,98.59,81,3.5,0
817,03/07/2024,Springfield,01103,Home Catering,Pickup,11.11,152.1,78,3.8,1
818,03/10/2024,Manchester,03103,Home Catering,Self Delivery,3.3,81.14,49,3.8,0
819,09/03/2024,Springfield,01103,Home Catering,Self Delivery,11.38,97.35,87,4.3,1
820,10/13/2024,Portland,04101,Home Catering,Self Delivery,3.1,45.35,54,3.3,0
821,04/11/2024,Springfield,01103,Home Catering,Pickup,3.55,61.04,32,4.3,0
822,09/06/2024,Worcester,01608,Home Catering,Self Delivery,2.86,66.63,26,4.9,1
823,07/21/2024,Portland,04101,Home Catering,Self Delivery,9.43,88.6,77,4.1,0
824,10/19/2024,Concord,03301,Home Catering,Pickup,13.96,89.07,83,4.3,1
825,04/10/2024,Salem,01970,Home Catering,Self Delivery,7.39,69.14,42,3.8,0
826,10/14/2024,Providence,02903,Home Catering,Self Delivery,7.27,181.29,69,3.1,1
827,09/25/2024,Manchester,03103,Home Catering,Pickup,5.49,145.72,26,4.7,1
828,05/06/2024,Providence,02903,Home Catering,Pickup,9.49,70.98,28,3.6,1
829,05/04/2024,Cambridge,02139,Home Catering,Self Delivery,4.67,91.36,83,4.6,0
830,02/06/2024,Concord,03301,Home Catering,Pickup,10.59,65.46,48,4.3,0
831,05/16/2024,Concord,03301,Home Catering,Self Delivery,3.0,68.32,85,3.0,0
832,08/08/2024,Worcester,01608,Home Catering,Self Delivery,5.38,157.63,70,3.3,0
833,06/14/2024,Providence,02903,Home Catering,Self Delivery,1.81,74.61,57,4.4,1
834,10/21/2024,Providence,02903,Home Catering,Self Delivery,8.09,46.63,72,3.1,0
835,02/15/2024,Portland,04101,Home Catering,Self Delivery,13.86,82.56,62,4.8,0
836,02/27/2024,Worcester,01608,Home Catering,Pickup,7.26,34.69,42,3.7,1
837,07/30/2024,Portland,04101,Home Catering,Self Delivery,3.9,32.17,39,3.8,0
838,08/04/2024,Boston,02118,Home Catering,Self Delivery,9.1,135.73,45,4.0,1
839,07/06/2024,Providence,02903,Home Catering,Pickup,4.85,116.65,67,3.0,0
840,06/27/2024,Salem,01970,Home Catering,Self Delivery,8.78,33.95,59,3.1,1
841,04/07/2024,Lowell,01852,Home Catering,Self Delivery,12.54,54.27,54,4.4,1
842,06/13/2024,Portland,04101,Home Catering,Pickup,2.8,143.45,57,3.8,0
843,06/25/2024,Portland,04101,Home Catering,Pickup,7.35,143.18,76,3.0,0
844,01/13/2024,Concord,03301,Home Catering,Self Delivery,12.51,185.61,53,3.6,1
845,06/05/2024,Concord,03301,Home Catering,Self Delivery,12.16,141.26,24,3.8,0
846,03/27/2024,Concord,03301,Home Catering,Self Delivery,11.18,195.34,47,4.5,0
847,06/28/2024,Worcester,01608,Home Catering,Self Delivery,2.29,194.09,58,4.9,1
848,08/14/2024,Lowell,01852,Home Catering,Self Delivery,1.48,141.89,30,4.9,0
849,03/15/2024,Portland,04101,Home Catering,Pickup,10.94,59.04,58,4.1,1
850,08/13/2024,Springfield,01103,Home Catering,Self Delivery,1.21,133.89,41,4.4,0
851,01/23/2024,Concord,03301,Home Catering,Self Delivery,1.68,135.75,39,3.5,1
852,04/29/2024,Manchester,03103,Home Catering,Self Delivery,3.84,155.65,60,3.3,0
853,04/12/2024,Manchester,03103,Home Catering,Self Delivery,4.23,104.41,47,3.8,0
854,07/10/2024,Cambridge,02139,Home Catering,Self Delivery,8.68,197.88,55,3.3,0
855,03/20/2024,Salem,01970,Home Catering,Self Delivery,13.52,63.23,72,4.9,1
856,02/13/2024,Salem,01970,Home Catering,Self Delivery,7.19,114.26,47,3.6,0
857,02/27/2024,Springfield,01103,Home Catering,Pickup,8.27,79.34,42,4.3,1
858,01/28/2024,Worcester,01608,Home Catering,Self Delivery,9.21,156.47,22,4.2,1
859,05/04/2024,Boston,02118,Home Catering,Self Delivery,5.36,94.82,23,4.6,0
860,03/16/2024,Cambridge,02139,Home Catering,Self Delivery,10.58,65.88,82,3.8,1
861,05/27/2024,Concord,03301,Home Catering,Self Delivery,2.72,177.7,20,3.6,1
862,01/08/2024,Worcester,01608,Home Catering,Self Delivery,1.01,159.1,73,3.6,1
863,06/24/2024,Portland,04101,Home Catering,Self Delivery,10.86,74.98,34,3.4,1
864,02/26/2024,Concord,03301,Home Catering,Self Delivery,1.71,134.03,57,4.5,0
865,06/05/2024,Manchester,03103,Home Catering,Self Delivery,6.58,144.01,81,4.8,0
866,08/18/2024,Springfield,01103,Home Catering,Self Delivery,8.21,63.45,31,4.0,1
867,08/29/2024,Lowell,01852,Home Catering,Self Delivery,6.32,185.98,37,4.0,0
868,01/12/2024,Worcester,01608,Home Catering,Pickup,10.58,194.98,63,4.5,0
869,06/18/2024,Boston,02118,Home Catering,Self Delivery,6.76,130.1,68,4.3,0
870,04/17/2024,Providence,02903,Home Catering,Self Delivery,7.57,174.78,62,5.0,0
871,10/02/2024,Cambridge,02139,Home Catering,Pickup,14.88,116.68,54,4.0,0
872,04/18/2024,Springfield,01103,Home Catering,Pickup,11.95,65.19,62,4.3,0
873,04/14/2024,Boston,02118,Home Catering,Pickup,10.34,140.65,89,4.6,0
874,10/06/2024,Manchester,03103,Home Catering,Pickup,1.88,68.13,74,3.2,0
875,09/24/2024,Concord,03301,Home Catering,Self Delivery,3.59,125.3,82,4.1,0
876,05/12/2024,Cambridge,02139,Home Catering,Self Delivery,14.16,141.45,83,3.9,1
877,10/07/2024,Nashua,03060,Home Catering,Self Delivery,1.61,112.25,62,5.0,0
878,09/04/2024,Salem,01970,Home Catering,Pickup,3.79,169.78,38,4.5,1
879,03/13/2024,Boston,02118,Home Catering,Self Delivery,1.07,95.21,81,3.8,1
880,01/10/2024,Providence,02903,Home Catering,Self Delivery,7.15,72.62,41,3.2,0
881,07/11/2024,Nashua,03060,Home Catering,Self Delivery,2.7,141.44,33,3.3,1
882,10/25/2024,Nashua,03060,Home Catering,Self Delivery,6.45,41.63,31,3.4,0
883,09/26/2024,Manchester,03103,Home Catering,Self Delivery,4.75,59.3,48,4.0,0
884,01/23/2024,Springfield,01103,Home Catering,Pickup,8.45,105.14,23,4.6,1
885,05/10/2024,Concord,03301,Home Catering,Pickup,14.23,86.97,49,3.6,0
886,03/28/2024,Portland,04101,Home Catering,Self Delivery,12.52,164.37,42,3.3,1
887,01/31/2024,Boston,02118,Home Catering,Pickup,6.32,72.28,23,4.4,0
888,05/25/2024,Worcester,01608,Home Catering,Self Delivery,6.4,74.37,79,4.3,1
889,04/12/2024,Lowell,01852,Home Catering,Pickup,2.45,40.63,69,4.6,0
890,05/18/2024,Cambridge,02139,Home Catering,Pickup,8.86,189.7,38,3.4,1
891,01/28/2024,Portland,04101,Home Catering,Pickup,3.1,127.53,21,4.1,0
892,08/26/2024,Worcester,01608,Home Catering,Self Delivery,8.94,189.47,64,3.1,1
893,01/05/2024,Nashua,03060,Home Catering,Self Delivery,14.78,140.33,67,4.3,0
894,02/04/2024,Concord,03301,Home Catering,Self Delivery,6.55,60.62,75,4.6,1
895,07/17/2024,Nashua,03060,Home Catering,Pickup,4.76,55.95,34,4.9,1
896,05/18/2024,Worcester,01608,Home Catering,Pickup,5.34,37.57,47,3.8,0
897,07/03/2024,Providence,02903,Home Catering,Self Delivery,13.63,185.63,25,3.7,1
898,02/25/2024,Nashua,03060,Home Catering,Pickup,3.61,168.43,81,3.2,1
899,01/10/2024,Cambridge,02139,Home Catering,Self Delivery,6.48,36.07,81,3.8,1
900,05/29/2024,Cambridge,02139,Home Catering,Pickup,5.91,48.46,87,4.4,0
901,07/16/2024,Salem,01970,Home Catering,Pickup,2.41,94.39,33,3.8,0
902,04/28/2024,Lowell,01852,Home Catering,Self Delivery,7.74,176.9,71,4.8,0
903,07/13/2024,Salem,01970,Home Catering,Pickup,11.58,163.42,73,3.7,1
904,09/17/2024,Portland,04101,Home Catering,Pickup,4.7,117.27,80,4.7,0
905,02/20/2024,Lowell,01852,Home Catering,Self Delivery,9.47,189.51,26,4.4,0
906,06/10/2024,Cambridge,02139,Home Catering,Self Delivery,5.06,41.15,86,3.0,1
907,09/05/2024,Portland,04101,Home Catering,Pickup,7.4,155.48,70,3.5,0
908,09/29/2024,Springfield,01103,Home Catering,Self Delivery,2.76,98.78,37,3.3,0
909,02/15/2024,Manchester,03103,Home Catering,Pickup,6.78,62.69,51,3.5,0
910,04/05/2024,Cambridge,02139,Home Catering,Self Delivery,11.1,123.61,88,3.2,0
911,04/11/2024,Providence,02903,Home Catering,Pickup,3.97,170.4,63,3.1,1
912,09/13/2024,Concord,03301,Home Catering,Pickup,14.2,104.73,83,4.6,0
913,08/22/2024,Lowell,01852,Home Catering,Self Delivery,9.19,84.9,77,4.7,0
914,10/14/2024,Springfield,01103,Home Catering,Self Delivery,11.27,122.88,30,4.8,0
915,01/12/2024,Cambridge,02139,Home Catering,Self Delivery,12.23,115.97,23,4.2,0
916,01/21/2024,Lowell,01852,Home Catering,Pickup,1.57,133.06,81,4.4,0
917,05/06/2024,Portland,04101,Home Catering,Pickup,3.91,179.62,67,3.9,1
918,09/28/2024,Cambridge,02139,Home Catering,Self Delivery,9.16,63.94,44,3.6,1
919,06/05/2024,Portland,04101,Home Catering,Self Delivery,11.96,165.47,84,3.1,0
920,06/19/2024,Portland,04101,Home Catering,Self Delivery,11.36,116.02,32,4.5,0
921,09/07/2024,Portland,04101,Home Catering,Self Delivery,11.53,174.66,63,4.0,1
922,07/20/2024,Concord,03301,Home Catering,Self Delivery,14.37,52.07,57,4.5,1
923,03/21/2024,Cambridge,02139,Home Catering,Self Delivery,6.79,139.62,69,3.4,0
924,01/10/2024,Concord,03301,Home Catering,Self Delivery,11.83,66.3,84,3.0,1
925,06/26/2024,Portland,04101,Home Catering,Self Delivery,14.63,125.89,67,3.9,0
